snapshot,battery
2023-01-01,24465.622184821845
2023-01-08,-2561.8415351245803
2023-01-15,9643.87942575926
2023-01-22,463.31738445349083
2023-01-29,-97.09286835852166
2023-02-05,-9363.639861193904
2023-02-12,1323.0430408817592
2023-02-19,-14532.21886221685
2023-02-26,-8292.951931408648
2023-03-05,1597.5908172224863
2023-03-12,1264.54123230824
2023-03-19,24110.542051382068
2023-03-26,-16291.115305104473
2023-04-02,-7304.21479796612
2023-04-09,4277.9013482141945
2023-04-16,-6800.603140097212
2023-04-23,400.9347572647421
2023-04-30,-6460.923292624378
2023-05-07,9138.153769237986
2023-05-14,-3309.3140220363694
2023-05-21,2144.624817781404
2023-05-28,798.3040888329961
2023-06-04,-1443.7692433954417
2023-06-11,-162.20671374711765
2023-06-18,2241.2358388180464
2023-06-25,-5734.169859746181
2023-07-02,-6752.726088117387
2023-07-09,6680.9930723151665
2023-07-16,10221.166392948226
2023-07-23,-15276.793229379318
2023-07-30,-400.2252977604894
2023-08-06,4107.084520950446
2023-08-13,-6267.937601602211
2023-08-20,7613.682604283034
2023-08-27,3865.7880032515686
2023-09-03,-3373.6697761270725
2023-09-10,1718.590976452505
2023-09-17,10077.81992108728
2023-09-24,-23012.065824554076
2023-10-01,959.3338422240067
2023-10-08,7027.666038768367
2023-10-15,-2569.810890871917
2023-10-22,-6140.554640085629
2023-10-29,23583.33653761509
2023-11-05,-15441.727382211819
2023-11-12,22920.44280660725
2023-11-19,-21858.56445261519
2023-11-26,14500.532312431105
2023-12-03,6677.673038095114
2023-12-10,-2439.16778907988
2023-12-17,2095.1111270170536
2023-12-24,-115.18171221826482
2023-12-31,-32653.564801227367
