snapshot,battery
2023-01-01,9977.86087119061
2023-01-02,-915.9251096053663
2023-01-03,-10326.851400026215
2023-01-04,11194.06066153902
2023-01-05,-4504.83876067133
2023-01-06,4488.828145101154
2023-01-07,-6.3465601355196135
2023-01-08,-3811.369545599371
2023-01-09,3795.525268964702
2023-01-10,-6.268612393236155
2023-01-11,-6.268612393236103
2023-01-12,-1393.8867703667609
2023-01-13,1381.0165438632564
2023-01-14,-6.26861239323652
2023-01-15,-6.2686123932362126
2023-01-16,-6.268612393236975
2023-01-17,-6.268612393235699
2023-01-18,-6802.803605761838
2023-01-19,-7594.2216024112
2023-01-20,14327.704596678283
2023-01-21,-5592.866452973647
2023-01-22,-5611.766510529872
2023-01-23,11154.779560512903
2023-01-24,-6.268612393235303
2023-01-25,-5387.287180307521
2023-01-26,-4209.771996044433
2023-01-27,7543.654211493233
2023-01-28,1995.125215092465
2023-01-29,-6.268612393236469
2023-01-30,-691.4451710832515
2023-01-31,9.094947017729282e-13
2023-02-01,666.298851642096
2023-02-02,-9274.705837361314
2023-02-03,9241.591544872106
2023-02-04,-13754.066917270418
2023-02-05,3733.115398848758
2023-02-06,9302.81349966483
2023-02-07,649.6644954769355
2023-02-08,-6.26861239323661
2023-02-09,-6.268612393236155
2023-02-10,-2137.0983551686445
2023-02-11,409.7022597476089
2023-02-12,1698.576855352116
2023-02-13,-13881.847020967816
2023-02-14,1760.7871217550783
2023-02-15,12058.488104286396
2023-02-16,-6.369834039448278
2023-02-17,-3.9178827457728365
2023-02-18,-6669.609893773683
2023-02-19,-6607.938447224164
2023-02-20,1158.7200894870489
2023-02-21,-4455.944913643514
2023-02-22,16459.717604998033
2023-02-23,-13076.283039560547
2023-02-24,13032.263148308944
2023-02-25,-581.7544242737924
2023-02-26,-17949.435508317456
2023-02-27,18474.52436968671
2023-02-28,-5884.026470048318
2023-03-01,-1632.2337475433806
2023-03-02,-2809.329106162304
2023-03-03,-6183.494924973003
2023-03-04,-2100.1190957625754
2023-03-05,-48.79919041933802
2023-03-06,11152.863953709582
2023-03-07,7303.812734114196
2023-03-08,-13529.55296557334
2023-03-09,6573.454387343638
2023-03-10,3349.8753038274144
2023-03-11,-3390.97424951821
2023-03-12,-4105.55431812591
2023-03-13,1114.3434220417585
2023-03-14,3.637978807091713e-12
2023-03-15,-6628.612852752674
2023-03-16,3189.9527000676653
2023-03-17,3.637978807091713e-12
2023-03-18,-239.1527851769979
2023-03-19,13376.682945915905
2023-03-20,-14440.616065484814
2023-03-21,14411.108469147173
2023-03-22,-6.268612393236975
2023-03-23,-6.268612393236155
2023-03-24,-6.268612393236975
2023-03-25,-1421.8390849899797
2023-03-26,1265.659269934995
2023-03-27,-4606.0156004095925
2023-03-28,-7016.296495867159
2023-03-29,2379.938588318326
2023-03-30,7501.561555331944
2023-03-31,1808.6174057517562
2023-04-01,-11522.920583452576
2023-04-02,-7015.939281284995
2023-04-03,7505.798966928007
2023-04-04,296.22447742532586
2023-04-05,10607.341403541024
2023-04-06,-1450.8208793577292
2023-04-07,1431.6985140360123
2023-04-08,-11390.680402672482
2023-04-09,-1589.1311358879052
2023-04-10,-4841.429664769292
2023-04-11,5506.709254223317
2023-04-12,12185.938621733168
2023-04-13,-8492.96822586651
2023-04-14,6537.323919863918
2023-04-15,-4202.633874471
2023-04-16,-10851.605419442447
2023-04-17,-1586.2781066968896
2023-04-18,-32.916564011004084
2023-04-19,-32.62550632561897
2023-04-20,1215.6920300020497
2023-04-21,5087.0110579211405
2023-04-22,-5598.918496891249
2023-04-23,242.06343311014007
2023-04-24,11896.383412758787
2023-04-25,2701.092347028148
2023-04-26,-7999.401473212971
2023-04-27,-7757.147617113128
2023-04-28,1216.5970582732903
2023-04-29,1064.601160104188
2023-04-30,-2380.7139062393253
2023-05-01,-40.409922702001836
2023-05-02,3427.2475586663663
2023-05-03,2862.577944190069
2023-05-04,-4802.2940095987
2023-05-05,2474.8305298008704
2023-05-06,287.360446798029
2023-05-07,-2481.4864645483676
2023-05-08,194.3730632495899
2023-05-09,-131.83231780338338
2023-05-10,353.63971246202755
2023-05-11,726.7005406155185
2023-05-12,2111.6039259222252
2023-05-13,762.4920728997436
2023-05-14,-1858.2987958228923
2023-05-15,380.5467577754109
2023-05-16,-3727.594307325433
2023-05-17,3810.972767379463
2023-05-18,-777.8582858446375
2023-05-19,262.8593140158773
2023-05-20,-870.8721552041452
2023-05-21,167.7401291604192
2023-05-22,763.2175109008467
2023-05-23,6477.4594575922965
2023-05-24,-3541.3786675090887
2023-05-25,-2761.336909636511
2023-05-26,654.7002264528965
2023-05-27,808.0215077713337
2023-05-28,-6044.516104392433
2023-05-29,2939.01786360362
2023-05-30,-867.2944878582139
2023-05-31,1994.606401636526
2023-06-01,475.4042679842328
2023-06-02,-1694.11962700818
2023-06-03,45.53147854708914
2023-06-04,-135.6772096008417
2023-06-05,2543.2634894995954
2023-06-06,-4046.4843500868224
2023-06-07,3167.2354653282196
2023-06-08,-1643.3273352538963
2023-06-09,3423.583962956148
2023-06-10,143.2336655541967
2023-06-11,-3294.7537473461716
2023-06-12,420.5874782844421
2023-06-13,2176.6696705316112
2023-06-14,-260.82182517059437
2023-06-15,-1333.3916256303955
2023-06-16,1569.3001051461683
2023-06-17,1799.1398814575641
2023-06-18,-1827.6097082902586
2023-06-19,2817.0568683650336
2023-06-20,126.68707064873252
2023-06-21,1513.1545018348222
2023-06-22,-6296.23626788071
2023-06-23,186.7376482383097
2023-06-24,484.64115727746184
2023-06-25,797.7755856237472
2023-06-26,-4039.1523938930804
2023-06-27,11930.62655798543
2023-06-28,-8704.270525345097
2023-06-29,-5413.3331492666075
2023-06-30,3113.870368150475
2023-07-01,-1310.9251293283696
2023-07-02,-2153.6710237468637
2023-07-03,-35.37739040155793
2023-07-04,-34.06462788572571
2023-07-05,179.04070205040733
2023-07-06,-248.66805119381752
2023-07-07,5265.475243072395
2023-07-08,-58.006609426246996
2023-07-09,-398.1622411991825
2023-07-10,-1305.1609697888434
2023-07-11,1052.0312907014322
2023-07-12,-3.637978807091713e-12
2023-07-13,-886.4093065307238
2023-07-14,-3904.506807453614
2023-07-15,-55.765852102891586
2023-07-16,776.7816893681204
2023-07-17,2767.191153239529
2023-07-18,-3646.1743130239406
2023-07-19,3393.0253181388834
