timestamp,se3
2023-01-01 00:00:00,969.02245027274
2023-01-01 03:00:00,965.6061537869174
2023-01-01 06:00:00,1028.3052422326027
2023-01-01 09:00:00,1077.540103351811
2023-01-01 12:00:00,1117.932785331243
2023-01-01 15:00:00,1162.947515497376
2023-01-01 18:00:00,1149.6842467877116
2023-01-01 21:00:00,1095.02350301455
2023-01-02 00:00:00,1037.9512558396311
2023-01-02 03:00:00,1046.7934349794075
2023-01-02 06:00:00,1332.154670854001
2023-01-02 09:00:00,1356.0687462547594
2023-01-02 12:00:00,1364.3080495440963
2023-01-02 15:00:00,1360.4898358246473
2023-01-02 18:00:00,1266.0392859224933
2023-01-02 21:00:00,1151.4928743390296
2023-01-03 00:00:00,1076.9372275013718
2023-01-03 03:00:00,1127.9807161718975
2023-01-03 06:00:00,1435.0454826623054
2023-01-03 09:00:00,1460.3662683807554
2023-01-03 12:00:00,1470.0122819877838
2023-01-03 15:00:00,1483.275550697448
2023-01-03 18:00:00,1389.8297938793592
2023-01-03 21:00:00,1259.407651567661
2023-01-04 00:00:00,1168.1724395345163
2023-01-04 03:00:00,1215.3977144855935
2023-01-04 06:00:00,1521.0557706583097
2023-01-04 09:00:00,1549.792852862582
2023-01-04 12:00:00,1531.9075359662165
2023-01-04 15:00:00,1532.1084945830298
2023-01-04 18:00:00,1421.1793381022019
2023-01-04 21:00:00,1287.1399406878681
2023-01-05 00:00:00,1187.0625495149472
2023-01-05 03:00:00,1213.5890869342757
2023-01-05 06:00:00,1495.9359435566728
2023-01-05 09:00:00,1501.7637434442527
2023-01-05 12:00:00,1483.8784265478873
2023-01-05 15:00:00,1462.9787303993255
2023-01-05 18:00:00,1376.7674837865081
2023-01-05 21:00:00,1245.5415070075574
2023-01-06 00:00:00,1163.7513499646282
2023-01-06 03:00:00,1165.9618947495724
2023-01-06 06:00:00,1260.8143618853528
2023-01-06 09:00:00,1307.0348437523646
2023-01-06 12:00:00,1308.0396368364297
2023-01-06 15:00:00,1314.4703125744488
2023-01-06 18:00:00,1268.048872090624
2023-01-06 21:00:00,1182.0385840946196
2023-01-07 00:00:00,1115.3203233126726
2023-01-07 03:00:00,1067.8940897447824
2023-01-07 06:00:00,1138.4305642461784
2023-01-07 09:00:00,1210.172790448453
2023-01-07 12:00:00,1209.5699145980136
2023-01-07 15:00:00,1225.8475625598744
2023-01-07 18:00:00,1195.1008941874709
2023-01-07 21:00:00,1104.8704752383917
2023-01-08 00:00:00,1072.7170965482967
2023-01-08 03:00:00,1046.9943935962206
2023-01-08 06:00:00,1079.951606753568
2023-01-08 09:00:00,1138.2296056293653
2023-01-08 12:00:00,1162.1436810301236
2023-01-08 15:00:00,1195.5028114210972
2023-01-08 18:00:00,1174.4021566557221
2023-01-08 21:00:00,1108.6886889578404
2023-01-09 00:00:00,1050.008772848417
2023-01-09 03:00:00,1108.6886889578404
2023-01-09 06:00:00,1410.5285314111077
2023-01-09 09:00:00,1432.8349378773612
2023-01-09 12:00:00,1428.8157655410996
2023-01-09 15:00:00,1437.0550688304363
2023-01-09 18:00:00,1319.2933193779631
2023-01-09 21:00:00,1204.5459491776862
2023-01-10 00:00:00,1097.0330891826811
2023-01-10 03:00:00,1125.9711300037666
2023-01-10 06:00:00,1432.232062026922
2023-01-10 09:00:00,1435.6483585127448
2023-01-10 12:00:00,1427.4090552234081
2023-01-10 15:00:00,1424.9975518216509
2023-01-10 18:00:00,1331.551795003562
2023-01-10 21:00:00,1202.1344457759292
2023-01-11 00:00:00,1086.1813238747739
2023-01-11 03:00:00,1121.5500404338784
2023-01-11 06:00:00,1437.8589032976888
2023-01-11 09:00:00,1441.2751997835112
2023-01-11 12:00:00,1432.232062026922
2023-01-11 15:00:00,1427.4090552234081
2023-01-11 18:00:00,1331.350836386749
2023-01-11 21:00:00,1205.952659495378
2023-01-12 00:00:00,1094.4206271641108
2023-01-12 03:00:00,1135.818102227608
2023-01-12 06:00:00,1442.681910101203
2023-01-12 09:00:00,1442.2799928675768
2023-01-12 12:00:00,1426.2033035225293
2023-01-12 15:00:00,1419.5716691676973
2023-01-12 18:00:00,1309.2453885373086
2023-01-12 21:00:00,1193.292266636153
2023-01-13 00:00:00,1073.9228482491753
2023-01-13 03:00:00,1104.0666407711394
2023-01-13 06:00:00,1420.3755036349494
2023-01-13 09:00:00,1423.791800120772
2023-01-13 12:00:00,1384.604869842219
2023-01-13 15:00:00,1322.7096158637855
2023-01-13 18:00:00,1233.684948615585
2023-01-13 21:00:00,1082.9659860057643
2023-01-14 00:00:00,1003.7882909814052
2023-01-14 03:00:00,966.811905487796
2023-01-14 06:00:00,1065.482586343025
2023-01-14 09:00:00,1128.7845506391498
2023-01-14 12:00:00,1139.234398713431
2023-01-14 15:00:00,1162.3446396469367
2023-01-14 18:00:00,1134.2104332931033
2023-01-14 21:00:00,1062.669165707642
2023-01-15 00:00:00,999.9700772619566
2023-01-15 03:00:00,1011.0228011866768
2023-01-15 06:00:00,1091.2052892951015
2023-01-15 09:00:00,1170.3829843194603
2023-01-15 12:00:00,1210.172790448453
2023-01-15 15:00:00,1240.1156243536038
2023-01-15 18:00:00,1226.4504384103136
2023-01-15 21:00:00,1166.1628533663854
2023-01-16 00:00:00,1045.788641895342
2023-01-16 03:00:00,1110.296357892345
2023-01-16 06:00:00,1457.753806362185
2023-01-16 09:00:00,1464.1844821002041
2023-01-16 12:00:00,1424.5956345880245
2023-01-16 15:00:00,1423.5908415039592
2023-01-16 18:00:00,1366.9205115626664
2023-01-16 21:00:00,1246.34534147481
2023-01-17 00:00:00,1099.6455512012512
2023-01-17 03:00:00,1111.90402682685
2023-01-17 06:00:00,1466.3950268851481
2023-01-17 09:00:00,1475.2372060249245
2023-01-17 12:00:00,1484.0793851647002
2023-01-17 15:00:00,1479.0554197443728
2023-01-17 18:00:00,1363.5042150768438
2023-01-17 21:00:00,1224.0389350085566
2023-01-18 00:00:00,1106.8800614065226
2023-01-18 03:00:00,1139.636315947057
2023-01-18 06:00:00,1501.7637434442527
2023-01-18 09:00:00,1497.3426538743645
2023-01-18 12:00:00,1470.2132406045966
2023-01-18 15:00:00,1462.9787303993255
2023-01-18 18:00:00,1389.22691802892
