snapshot,battery
2023-01-01,3722.8057977382164
2023-01-02,2141.9957849936627
2023-01-03,-1.9011922254254046
2023-01-04,-707.8608251178921
2023-01-05,695.5922910859497
2023-01-06,-1.9928097128812394
2023-01-07,-2.0338689287554246
2023-01-08,-2830.05759827075
2023-01-09,2815.864208867602
2023-01-10,-0.996404856441613
2023-01-11,-1.9928097128814668
2023-01-12,-4.035491205818744
2023-01-13,-1.992809712881721
2023-01-14,-1.9928097128813573
2023-01-15,-1.9928097128816942
2023-01-16,-1.992809712881296
2023-01-17,-2.1790788980961224
2023-01-18,-5884.796197125421
2023-01-19,2312.2735446904485
2023-01-20,3548.8319355637236
2023-01-21,-1.8837753780737785
2023-01-22,-4.04390060981882
2023-01-23,-0.24910121410971442
2023-01-24,-2.0127200229935482
2023-01-25,-5675.761007137649
2023-01-26,-221.29334583509626
2023-01-27,5876.088671850501
2023-01-28,-2.232153454215563
2023-01-29,-1.9928097128813007
2023-01-30,-1.9928097128884328
2023-01-31,-2.228398005720485
2023-02-01,-3546.8950095338128
2023-02-02,3533.623288282839
2023-02-03,-5890.611282942034
2023-02-04,5875.196368985597
2023-02-05,-775.422689388442
2023-02-06,765.3145415310858
2023-02-07,-608.3959722219117
2023-02-08,604.2642295973527
2023-02-09,-1.9928097128817508
2023-02-10,-1.992809712881296
2023-02-11,-1715.2357889164855
2023-02-12,1704.6172813022679
2023-02-13,-5886.780620795463
2023-02-14,3235.9612097407676
2023-02-15,2627.337304594184
2023-02-16,-2.923966374115679
2023-02-17,-1.9928097128815803
2023-02-18,-2442.478914706043
2023-02-19,1927.149824665978
2023-02-20,0.0
2023-02-21,-941.1258406383299
2023-02-22,-1892.2450491957034
2023-02-23,3156.206859849057
2023-02-24,156.6212102775175
2023-02-25,-3830.0716515716576
2023-02-26,-1240.7598241157082
2023-02-27,2090.8205752132326
2023-02-28,2948.2644709649812
2023-03-01,-124.16576480007643
2023-03-02,-3870.7194725099507
2023-03-03,1642.1881855292254
2023-03-04,-881.7097475662765
2023-03-05,-2213.5627237427743
2023-03-06,5414.160322358174
2023-03-07,-3733.6745513869646
2023-03-08,2701.886053837873
2023-03-09,-3939.9641724218027
2023-03-10,2494.7264873821837
2023-03-11,-2499.3294393660644
2023-03-12,4935.836722725431
2023-03-13,-1582.0495366389482
2023-03-14,447.1674648966839
2023-03-15,-2752.3862912541226
2023-03-16,3864.916604481741
2023-03-17,-5886.621603517524
2023-03-18,3961.1545320909395
2023-03-19,1906.468375824509
2023-03-20,-4011.0406849613923
2023-03-21,4000.7532717617314
2023-03-22,-222.03200698905894
2023-03-23,217.8881296018639
2023-03-24,-1.9928097128813462
2023-03-25,-996.8256860167703
2023-03-26,-2483.5552947017254
2023-03-27,1204.2852032374412
2023-03-28,1456.9989564743846
2023-03-29,786.3949264618145
2023-03-30,-1.9928695067397906
2023-03-31,-1.7437084987709441
2023-04-01,-2533.4300395849177
2023-04-02,303.1580705478159
2023-04-03,-1845.3380998664784
2023-04-04,1901.4146118368521
2023-04-05,-12.22151144802092
2023-04-06,-816.0409804959027
2023-04-07,1567.2883674753132
2023-04-08,-1815.2191583951444
2023-04-09,3193.105139534423
2023-04-10,-5144.243572157895
2023-04-11,4279.028931851784
2023-04-12,442.54934005433876
2023-04-13,-4405.947639451079
2023-04-14,2981.72576266724
2023-04-15,-380.3407075385791
2023-04-16,-2997.0287484877067
2023-04-17,444.30499663744877
2023-04-18,-1158.942811256912
2023-04-19,-12.014527498863117
2023-04-20,-13.595197049745366
2023-04-21,2575.8868880622695
2023-04-22,-1674.323029864729
2023-04-23,2703.079082260037
2023-04-24,-162.41545778803967
2023-04-25,-1030.776044267377
2023-04-26,-1031.9068367109596
2023-04-27,-1369.9331275337095
2023-04-28,4597.642040870383
2023-04-29,-1051.3879702163586
2023-04-30,-3639.1406649033606
2023-05-01,1644.0788917746165
2023-05-02,445.08702006783096
2023-05-03,2202.233519387897
2023-05-04,1555.8953163716708
2023-05-05,-2713.0347090232613
2023-05-06,-1093.6101598056316
2023-05-07,2212.749285557939
2023-05-08,-1467.1213593153502
2023-05-09,-2782.1836135694575
2023-05-10,-84.15454953123208
2023-05-11,4665.9294668815355
2023-05-12,-3180.9017774724052
2023-05-13,2918.3999295014146
2023-05-14,-690.9752893065533
2023-05-15,221.67228169110786
2023-05-16,-440.04351283754295
2023-05-17,-3083.8579828487445
2023-05-18,3021.6844744643486
2023-05-19,-1451.4822932205118
2023-05-20,1337.3618178531708
2023-05-21,-1842.9139805008228
2023-05-22,3101.7085520352266
2023-05-23,1046.771903852963
2023-05-24,-2361.2208097375087
2023-05-25,-3070.8707239638366
2023-05-26,1065.1805150172736
2023-05-27,-979.6196406753811
2023-05-28,975.8993328406528
2023-05-29,1851.5246679682714
2023-05-30,-961.5347558117
2023-05-31,103.96366463999084
2023-06-01,-455.1409562625895
2023-06-02,2267.344314586673
2023-06-03,-705.8078402667834
2023-06-04,-164.73203210742759
2023-06-05,89.72196766241609
2023-06-06,958.3105175129353
