timestamp,se3
2023-01-01 00:00:00,2616.360615736398
2023-01-01 03:00:00,2607.136615224677
2023-01-01 06:00:00,2776.4241540280273
2023-01-01 09:00:00,2909.3582790498895
2023-01-01 12:00:00,3018.4185203943553
2023-01-01 15:00:00,3139.958291842915
2023-01-01 18:00:00,3104.1474663268214
2023-01-01 21:00:00,2956.5634581392856
2023-01-02 00:00:00,2802.4683907670046
2023-01-02 03:00:00,2826.3422744444
2023-01-02 06:00:00,3596.8176113058034
2023-01-02 09:00:00,3661.3856148878504
2023-01-02 12:00:00,3683.63173376906
2023-01-02 15:00:00,3673.3225567265476
2023-01-02 18:00:00,3418.3060719907317
2023-01-02 21:00:00,3109.0307607153795
2023-01-03 00:00:00,2907.7305142537034
2023-01-03 03:00:00,3045.547933664123
2023-01-03 06:00:00,3874.6228031882247
2023-01-03 09:00:00,3942.9889246280395
2023-01-03 12:00:00,3969.0331613670164
2023-01-03 15:00:00,4004.843986883109
2023-01-03 18:00:00,3752.5404434742695
2023-01-03 21:00:00,3400.400659232685
2023-01-04 00:00:00,3154.065586743194
2023-01-04 03:00:00,3281.5738291111024
2023-01-04 06:00:00,4106.850580777436
2023-01-04 09:00:00,4184.440702728972
2023-01-04 12:00:00,4136.150347108785
2023-01-04 15:00:00,4136.692935374181
2023-01-04 18:00:00,3837.1842128759454
2023-01-04 21:00:00,3475.2778398572436
2023-01-05 00:00:00,3205.0688836903573
2023-01-05 03:00:00,3276.6905347225443
2023-01-05 06:00:00,4039.027047603017
2023-01-05 09:00:00,4054.7621072994825
2023-01-05 12:00:00,4006.471751679296
2023-01-05 15:00:00,3950.042572078179
2023-01-05 18:00:00,3717.2722062235716
2023-01-05 21:00:00,3362.9620689204053
2023-01-06 00:00:00,3142.128644904496
2023-01-06 03:00:00,3148.0971158238453
2023-01-06 06:00:00,3404.1987770904525
2023-01-06 09:00:00,3528.9940781313844
2023-01-06 12:00:00,3531.7070194583607
2023-01-06 15:00:00,3549.0698439510115
2023-01-06 18:00:00,3423.7319546446847
2023-01-06 21:00:00,3191.5041770554735
2023-01-07 00:00:00,3011.364872944216
2023-01-07 03:00:00,2883.314042310912
2023-01-07 06:00:00,3073.7625234646816
2023-01-07 09:00:00,3267.4665342108233
2023-01-07 12:00:00,3265.838769414637
