timestamp,se3
2023-01-01 00:00:00,1550.4359204363839
2023-01-01 03:00:00,1544.9698460590678
2023-01-01 06:00:00,1645.2883875721645
2023-01-01 09:00:00,1724.0641653628975
2023-01-01 12:00:00,1788.6924565299885
2023-01-01 15:00:00,1860.7160247958013
2023-01-01 18:00:00,1839.4947948603387
2023-01-01 21:00:00,1752.0376048232802
2023-01-02 00:00:00,1660.72200934341
2023-01-02 03:00:00,1674.869495967052
2023-01-02 06:00:00,2131.447473366402
2023-01-02 09:00:00,2169.709994007615
2023-01-02 12:00:00,2182.892879270554
2023-01-02 15:00:00,2176.7837373194357
2023-01-02 18:00:00,2025.6628574759893
2023-01-02 21:00:00,1842.3885989424473
2023-01-03 00:00:00,1723.0995640021947
2023-01-03 03:00:00,1804.769145875036
2023-01-03 06:00:00,2296.0727722596885
2023-01-03 09:00:00,2336.5860294092085
2023-01-03 12:00:00,2352.0196511804543
2023-01-03 15:00:00,2373.2408811159166
2023-01-03 18:00:00,2223.7276702069744
2023-01-03 21:00:00,2015.0522425082577
2023-01-04 00:00:00,1869.0759032552262
2023-01-04 03:00:00,1944.6363431769496
2023-01-04 06:00:00,2433.6892330532955
2023-01-04 09:00:00,2479.6685645801313
2023-01-04 12:00:00,2451.052057545947
2023-01-04 15:00:00,2451.373591332848
2023-01-04 18:00:00,2273.886940963523
2023-01-04 21:00:00,2059.423905100589
2023-01-05 00:00:00,1899.3000792239154
2023-01-05 03:00:00,1941.742539094841
2023-01-05 06:00:00,2393.4975096906765
2023-01-05 09:00:00,2402.8219895108045
2023-01-05 12:00:00,2374.2054824766196
2023-01-05 15:00:00,2340.7659686389206
2023-01-05 18:00:00,2202.827974058413
2023-01-05 21:00:00,1992.866411212092
2023-01-06 00:00:00,1862.0021599434053
2023-01-06 03:00:00,1865.5390315993156
2023-01-06 06:00:00,2017.3029790165642
2023-01-06 09:00:00,2091.2557500037833
2023-01-06 12:00:00,2092.863418938288
2023-01-06 15:00:00,2103.152500119118
2023-01-06 18:00:00,2028.8781953449984
2023-01-06 21:00:00,1891.2617345513918
2023-01-07 00:00:00,1784.5125173002762
2023-01-07 03:00:00,1708.6305435916518
2023-01-07 06:00:00,1821.4889027938855
2023-01-07 09:00:00,1936.276464717525
2023-01-07 12:00:00,1935.311863356822
2023-01-07 15:00:00,1961.3561000957989
2023-01-07 18:00:00,1912.1614306999534
2023-01-07 21:00:00,1767.7927603814267
2023-01-08 00:00:00,1716.3473544772746
2023-01-08 03:00:00,1675.191029753953
2023-01-08 06:00:00,1727.9225708057088
2023-01-08 09:00:00,1821.1673690069845
2023-01-08 12:00:00,1859.4298896481978
2023-01-08 15:00:00,1912.8044982737556
2023-01-08 18:00:00,1879.0434506491556
2023-01-08 21:00:00,1773.9019023325448
2023-01-09 00:00:00,1680.0140365574673
2023-01-09 03:00:00,1773.9019023325448
2023-01-09 06:00:00,2256.8456502577724
2023-01-09 09:00:00,2292.5359006037784
2023-01-09 12:00:00,2286.1052248657593
2023-01-09 15:00:00,2299.2881101286985
2023-01-09 18:00:00,2110.869311004741
2023-01-09 21:00:00,1927.273518684298
2023-01-10 00:00:00,1755.2529426922895
2023-01-10 03:00:00,1801.5538080060264
2023-01-10 06:00:00,2291.5712992430754
2023-01-10 09:00:00,2297.0373736203915
2023-01-10 12:00:00,2283.8544883574527
2023-01-10 15:00:00,2279.996082914641
2023-01-10 18:00:00,2130.482872005699
2023-01-10 21:00:00,1923.4151132414868
2023-01-11 00:00:00,1737.8901181996382
2023-01-11 03:00:00,1794.4800646942056
2023-01-11 06:00:00,2300.574245276302
2023-01-11 09:00:00,2306.040319653618
2023-01-11 12:00:00,2291.5712992430754
2023-01-11 15:00:00,2283.8544883574527
2023-01-11 18:00:00,2130.1613382187984
2023-01-11 21:00:00,1929.5242551926049
2023-01-12 00:00:00,1751.0730034625774
2023-01-12 03:00:00,1817.308963564173
2023-01-12 06:00:00,2308.2910561619246
2023-01-12 09:00:00,2307.6479885881226
2023-01-12 12:00:00,2281.9252856360467
2023-01-12 15:00:00,2271.3146706683156
2023-01-12 18:00:00,2094.7926216596934
2023-01-12 21:00:00,1909.2676266178448
2023-01-13 00:00:00,1718.2765571986804
2023-01-13 03:00:00,1766.506625233823
2023-01-13 06:00:00,2272.600805815919
2023-01-13 09:00:00,2278.066880193235
2023-01-13 12:00:00,2215.36779174755
2023-01-13 15:00:00,2116.335385382057
2023-01-13 18:00:00,1973.895917784936
2023-01-13 21:00:00,1732.745577609223
2023-01-14 00:00:00,1606.0612655702485
2023-01-14 03:00:00,1546.8990487804735
2023-01-14 06:00:00,1704.7721381488402
