snapshot,battery
2023-01-01,12525.31272205558
2023-01-02,9694.214328857046
2023-01-03,4.547473508864641e-13
2023-01-04,-18.542914578854834
2023-01-05,-12.641437500679785
2023-01-06,-7.765682186831497
2023-01-07,-7.6259572371000095
2023-01-08,-10203.446635785325
2023-01-09,2774.4373142667464
2023-01-10,7367.442437977686
2023-01-11,-7.552737739718267
2023-01-12,-9.78827765017786
2023-01-13,-7.552737739718166
2023-01-14,-477.8735009053848
2023-01-15,1.8189894035458565e-12
2023-01-16,1.8189894035458565e-12
2023-01-17,444.40382392656153
2023-01-18,-22304.03233703382
2023-01-19,9382.123279752383
2023-01-20,12823.616336676174
2023-01-21,9.094947017729282e-13
2023-01-22,-11.984182429081557
2023-01-23,-0.9440922174653679
2023-01-24,-7.552737739717712
2023-01-25,-3140.796272054265
2023-01-26,-18797.986162225203
2023-01-27,21882.445987916533
2023-01-28,-7.552737739718166
2023-01-29,-7.552737739718779
2023-01-30,-4085.736377547354
2023-01-31,9.094947017729282e-13
2023-02-01,-11222.886456150492
2023-02-02,15227.682300137214
2023-02-03,-14772.83903468945
2023-02-04,14737.31523544646
2023-02-05,-5012.225309568737
2023-02-06,4974.123937623412
2023-02-07,-7.552737739719133
2023-02-08,-7.552737739718621
2023-02-09,-7.552737739718621
2023-02-10,-4034.051509162173
2023-02-11,1842.069240269445
2023-02-12,-43.679178721589324
2023-02-13,-18539.03792681027
2023-02-14,12169.960388407833
2023-02-15,8485.714913987598
2023-02-16,-8.397252542180354
2023-02-17,-7.552737739718621
2023-02-18,-10114.396084671493
2023-02-19,-5843.863565784172
2023-02-20,-3452.877866677187
2023-02-21,6367.754532173132
2023-02-22,5516.773104724525
2023-02-23,6830.240046885296
2023-02-24,499.9486091542213
2023-02-25,-11627.358225124834
2023-02-26,-7857.430976386107
2023-02-27,5780.166572335084
2023-02-28,11229.066778722754
2023-03-01,-4261.669327461897
2023-03-02,-5907.602722220189
2023-03-03,1521.6064703462562
2023-03-04,-9915.486552511311
2023-03-05,1469.1041102789136
2023-03-06,19294.16108609574
2023-03-07,-7.552737739716802
2023-03-08,-7895.6045793748535
2023-03-09,-4260.795845343657
2023-03-10,8387.5085832878
2023-03-11,-8557.457616304833
2023-03-12,-7773.55951797559
2023-03-13,1.0913936421275139e-11
2023-03-14,-2397.9137586161514
2023-03-15,8728.846611040583
2023-03-16,8861.636456759297
2023-03-17,-16347.422418813872
2023-03-18,13202.80437303983
2023-03-19,7698.07484242427
2023-03-20,-13688.498116376322
2023-03-21,13650.91234428697
2023-03-22,-7.552737739719133
2023-03-23,-7.623043993937812
2023-03-24,-7.552737739719133
2023-03-25,-9636.460809368527
2023-03-26,-2603.38735133878
2023-03-27,3947.4348613162474
2023-03-28,-4517.0214672362745
2023-03-29,11460.133425189617
2023-03-30,1209.775677862084
2023-03-31,-7.552737739718678
2023-04-01,-17964.701541494687
2023-04-02,6177.102901506254
2023-04-03,-2698.8520310755166
2023-04-04,1409.7516441413995
2023-04-05,1888.3933238286545
2023-04-06,3689.295198819562
2023-04-07,-9087.088910030965
2023-04-08,-3634.8513372925527
2023-04-09,9572.41783919104
2023-04-10,-11925.587056420713
2023-04-11,11486.098741030075
2023-04-12,4213.827704667008
2023-04-13,-2491.240625614564
2023-04-14,2547.9122469045724
2023-04-15,-594.1914142499127
2023-04-16,-7332.502835337855
2023-04-17,-5335.539604353691
2023-04-18,123.85838064787731
2023-04-19,222.38763640676098
2023-04-20,1281.7799715413812
2023-04-21,4130.76148184107
2023-04-22,-8432.805678004956
2023-04-23,7149.113042396483
2023-04-24,0.0
2023-04-25,3688.479146535483
2023-04-26,-7719.840638731419
2023-04-27,186.1475785142511
2023-04-28,7754.241521018004
2023-04-29,-3276.0461122319975
2023-04-30,-8212.421323329627
2023-05-01,4519.002693966346
2023-05-02,-296.8584733323487
2023-05-03,5159.217099335747
2023-05-04,-662.5157743654645
2023-05-05,-952.3829777288674
2023-05-06,1147.5208124389455
2023-05-07,-712.7610085001388
2023-05-08,-2810.930347494671
2023-05-09,-55.30004175200065
2023-05-10,-5655.123704773655
2023-05-11,10376.421939623226
2023-05-12,83.66082026127879
2023-05-13,-885.4635973741479
2023-05-14,-3675.307632688382
2023-05-15,3247.5122356876045
2023-05-16,3645.714807125273
2023-05-17,-3930.1720916029
2023-05-18,26.08588321094976
2023-05-19,702.1830604864863
2023-05-20,-91.72783261611039
2023-05-21,-4267.4347895025285
2023-05-22,2600.546883405902
2023-05-23,8667.341646442175
2023-05-24,-8948.639486868215
2023-05-25,-9.818100567707916
2023-05-26,2070.0244625545674
2023-05-27,-975.8465759957435
2023-05-28,-1780.5776104766437
2023-05-29,221.60519656851466
2023-05-30,-789.90359281364
2023-05-31,432.89427652844824
2023-06-01,110.52222858002278
2023-06-02,2409.5467398124947
2023-06-03,-891.289876244914
2023-06-04,24.182745124522626
2023-06-05,975.4732572605071
2023-06-06,-683.4601223736972
2023-06-07,1106.5177620842642
2023-06-08,-2937.5586910684397
2023-06-09,2464.089927331729
2023-06-10,-1435.593963477395
2023-06-11,-873.311859140279
