snapshot,biogas_market
2023-01-01,23643.075837526303
2023-01-08,62868.55758643866
2023-01-15,7112.950526807706
2023-01-22,138417.90930426418
2023-01-29,42050.51967350985
2023-02-05,36873.840134752114
2023-02-12,27303.373721560212
2023-02-19,56874.700630078296
2023-02-26,24890.165717442567
2023-03-05,66017.5154473929
2023-03-12,74845.5906338958
2023-03-19,49680.62215022575
2023-03-26,22017.083180155423
2023-04-02,17653.746632459854
2023-04-09,58174.89759482955
2023-04-16,5730.678749624543
2023-04-23,0.0
2023-04-30,7956.141010440647
2023-05-07,2665.489599313175
2023-05-14,897.4070791414463
2023-05-21,8660.323019167943
2023-05-28,29392.90534681498
2023-06-04,4364.535674916611
2023-06-11,12568.951640318688
2023-06-18,2980.695076351067
2023-06-25,11659.893419975484
2023-07-02,7958.448759336523
2023-07-09,151.0365962501973
2023-07-16,2551.8668463349486
2023-07-23,0.0
2023-07-30,792.8771024510049
2023-08-06,15624.30390399797
2023-08-13,0.0
2023-08-20,22689.618357628144
2023-08-27,19554.763407116912
2023-09-03,37893.77627305869
2023-09-10,28748.051397989402
2023-09-17,27813.172765139792
2023-09-24,1144.327333985731
2023-10-01,6.802080727251878
2023-10-08,4047.6337576182973
2023-10-15,28553.494005922254
2023-10-22,6746.417598236824
2023-10-29,58463.456983173906
2023-11-05,43148.87978048001
2023-11-12,210041.66376940807
2023-11-19,97030.80008527353
2023-11-26,79890.50936686517
2023-12-03,172347.81496348922
2023-12-10,147981.9106863559
2023-12-17,99613.62834601771
2023-12-24,16245.74346480505
2023-12-31,35473.79769255884
