snapshot,battery
2023-01-01,3262.4587886828986
2023-01-02,143.92036630410348
2023-01-03,-2253.753282129444
2023-01-04,2730.4710985335923
2023-01-05,-394.10417617924486
2023-01-06,389.98845743726935
2023-01-07,-1.410746505396444
2023-01-08,-2664.601977098479
2023-01-09,2040.8554961381328
2023-01-10,613.5279351781423
2023-01-11,-1.410619519164334
2023-01-12,-3.5780476687414193
2023-01-13,-3841.077787810301
2023-01-14,3831.5251040709904
2023-01-15,-1.410619519164334
2023-01-16,-1.4107465053964552
2023-01-17,-1.4107465053966723
2023-01-18,-4166.339312943648
2023-01-19,2194.0414551338235
2023-01-20,1956.8568711333828
2023-01-21,-2.799651811274771
2023-01-22,-0.7316516037689098
2023-01-23,-1.410619519164334
2023-01-24,-1.410619519164459
2023-01-25,-3957.0643398952916
2023-01-26,-211.99106915792754
2023-01-27,4155.8135964196645
2023-01-28,-280.06510058508593
2023-01-29,274.5537122340144
2023-01-30,-1.410619519164334
2023-01-31,-812.5551385517308
2023-02-01,804.2427620795281
2023-02-02,-2820.10638811039
2023-02-03,-431.0464876507758
2023-02-04,3238.1070715128376
2023-02-05,-1.5158291588514885
2023-02-06,-1.8821785035536323
2023-02-07,-1.410619519164309
2023-02-08,-1.4106195191643116
2023-02-09,-1.4106195191644364
2023-02-10,-1.410619519164209
2023-02-11,-4.225805365249698
2023-02-12,-1.4106195191640996
2023-02-13,-3546.701534260273
2023-02-14,2868.1452205802725
2023-02-15,670.2143575488019
2023-02-16,-1.4106195191643227
2023-02-17,-1.6488995735323897
2023-02-18,-1.4106195191645363
2023-02-19,-1979.6441417918268
2023-02-20,1975.1894521281522
2023-02-21,-663.8917186106053
2023-02-22,-592.65932151681
2023-02-23,1243.682797425143
2023-02-24,-0.5289823196865088
2023-02-25,-1.4106195191643227
2023-02-26,-1.4106195191644493
2023-02-27,-1.4106195191642203
2023-02-28,-1.4106195191640816
2023-03-01,-1.6010863400428794
2023-03-02,-1.410619519164334
2023-03-03,-1.410619519164209
2023-03-04,-1.4106195191642166
2023-03-05,-4165.367539892455
2023-03-06,4153.106331646072
2023-03-07,-1.0579646393734947
2023-03-08,-213.51924030368718
2023-03-09,-750.0930787947682
2023-03-10,-213.17178051769065
2023-03-11,1160.1109562683732
2023-03-12,-1981.2933181080093
2023-03-13,1447.32092855883
2023-03-14,395.9349901329995
2023-03-15,-2190.4691443299826
2023-03-16,2308.621292676447
2023-03-17,-4165.921877886974
2023-03-18,3149.199201116517
2023-03-19,1004.0978058182433
2023-03-20,-2414.8851839728045
2023-03-21,2403.322886909371
2023-03-22,-1.4106195191644266
2023-03-23,-530.3229744391529
2023-03-24,-3641.43893806755
2023-03-25,3296.125396845512
2023-03-26,311.0101927390933
2023-03-27,548.209305411023
2023-03-28,-455.27873555105657
2023-03-29,-1827.3779508346151
2023-03-30,2272.2590021468086
2023-03-31,-1980.2708592579788
2023-04-01,-880.7915358896557
2023-04-02,282.71571870233515
2023-04-03,-1009.2601100600591
2023-04-04,3559.000891653797
2023-04-05,-2341.9414921562784
2023-04-06,320.8893633444545
2023-04-07,2008.0525168118754
2023-04-08,-1301.2616885657953
2023-04-09,672.3303667172333
2023-04-10,-206.7874171065663
2023-04-11,-3247.085449600804
2023-04-12,4065.8041668059486
2023-04-13,-1.4106195191645614
2023-04-14,-1.4106195191641229
2023-04-15,-645.5296115821307
2023-04-16,-1472.42902274177
2023-04-17,1267.3807365459515
2023-04-18,289.5351406074017
2023-04-19,-1880.6575858732165
2023-04-20,885.1408561761801
2023-04-21,722.2549646273528
2023-04-22,-638.613165621452
2023-04-23,62.94094610817126
2023-04-24,-890.6669313502816
2023-04-25,2260.448141024922
2023-04-26,-1.0579646393734836
2023-04-27,-1.4106195191642246
2023-04-28,-559.307267979231
2023-04-29,553.5437793968314
2023-04-30,-1434.364561518334
2023-05-01,1107.636075615867
2023-05-02,319.5208946645122
2023-05-03,-379.6504845754139
2023-05-04,-1212.5136809078622
2023-05-05,-198.6523262406638
2023-05-06,-2260.4482528793087
2023-05-07,3654.1877506114224
2023-05-08,163.61467243804418
2023-05-09,-302.5842337513672
2023-05-10,-499.28172803877897
2023-05-11,255.23772633700105
2023-05-12,-1417.4336235335068
2023-05-13,1866.0856356079566
2023-05-14,-3081.327488065429
2023-05-15,2716.027775169461
2023-05-16,597.7659136494489
2023-05-17,-771.3960178033344
2023-05-18,-372.87598365554754
2023-05-19,850.1166337604968
2023-05-20,-2147.3465254518883
2023-05-21,538.878304977276
2023-05-22,-374.2363198175892
2023-05-23,1512.6344765408967
2023-05-24,782.3223865256049
2023-05-25,-831.8907014718177
2023-05-26,84.18925069225156
2023-05-27,-1043.1982944171066
2023-05-28,1117.21931097354
2023-05-29,656.7250573678207
2023-05-30,-788.2243787269077
2023-05-31,783.7228432311379
2023-06-01,-1.4106195191641953
2023-06-02,-3.4509875593962533
2023-06-03,-1308.7235081368813
2023-06-04,-181.1664611189683
2023-06-05,648.1453993856632
2023-06-06,768.8232470700829
2023-06-07,-2112.8575327821472
2023-06-08,2117.923427293411
2023-06-09,-3898.74690470705
2023-06-10,1857.4558775401358
2023-06-11,644.916976071892
2023-06-12,314.3146557771188
2023-06-13,898.8017318570828
2023-06-14,-1079.8157138687739
2023-06-15,-64.39778801005423
2023-06-16,-1795.109840040177
2023-06-17,2771.7432834934375
2023-06-18,-2.0357688930138416
2023-06-19,-1612.2359656536935
2023-06-20,1307.4240461592033
2023-06-21,656.3203474198683
2023-06-22,-638.6035924223479
2023-06-23,377.6151887880751
2023-06-24,-153.87306859622532
2023-06-25,-107.48993648022156
2023-06-26,-3657.1657221962732
2023-06-27,3346.493659321268
2023-06-28,808.7509963424203
2023-06-29,-2168.476720308695
2023-06-30,2162.38054287945
2023-07-01,-1955.3612347972467
2023-07-02,1949.2888065150762
2023-07-03,-1.41061951916432
2023-07-04,-1.410619519164294
2023-07-05,-2.4820478454978456
2023-07-06,-1.410619519164198
2023-07-07,-1193.143745686339
2023-07-08,-1333.9045244980862
2023-07-09,302.3173795475409
2023-07-10,2212.0733993079443
2023-07-11,-1.4236996551069794
2023-07-12,-1.410619519164209
2023-07-13,-1.410619519164327
2023-07-14,-924.2178983105007
2023-07-15,920.570013891682
2023-07-16,-570.9135492081132
2023-07-17,2.2737367544323206e-13
2023-07-18,9.094947017729282e-13
2023-07-19,6.821210263296962e-13
2023-07-20,-65.05290861625633
2023-07-21,0.0
2023-07-22,-217.88115215128192
2023-07-23,563.7942730641505
2023-07-24,266.68951854746655
2023-07-25,-1.4544220780918442
2023-07-26,-1352.4706344143372
2023-07-27,1087.304047995897
2023-07-28,255.42755631134193
2023-07-29,-1876.2687527433336
2023-07-30,-467.04549600579355
2023-07-31,2332.374828293083
2023-08-01,-1460.9439942932963
2023-08-02,1450.8870890354788
2023-08-03,-1.0579646393732336
2023-08-04,-5.08573814821284
2023-08-05,-417.9830196370267
2023-08-06,413.7461358464224
2023-08-07,-1.4106195191641882
2023-08-08,-1.829082541034488
2023-08-09,-4166.355094472104
2023-08-10,4159.065790901106
2023-08-11,-1.6602827187593903
2023-08-12,-1359.6782921685397
2023-08-13,936.1028269784887
2023-08-14,-640.452798616916
2023-08-15,1051.8767316078988
2023-08-16,-2046.4318507451194
2023-08-17,2039.392130767127
2023-08-18,-1.0118656481414408
2023-08-19,-1.4468148499589293
2023-08-20,-5.4705953393131495
2023-08-21,-1.057964639373174
2023-08-22,-1386.703269053649
2023-08-23,-2032.770050979495
2023-08-24,2149.004685590304
2023-08-25,1255.5157808874187
2023-08-26,-1.057964639373245
2023-08-27,-2946.0882884562952
2023-08-28,1004.1282933144495
2023-08-29,-156.37636172678793
2023-08-30,1722.1803311532992
2023-08-31,352.9550767845361
2023-09-01,-0.17632743989497612
2023-09-02,-213.88265032928462
2023-09-03,207.39126414541713
2023-09-04,-2.196074436504751
2023-09-05,-3378.5827465532975
2023-09-06,3368.651909246092
2023-09-07,-1837.9340114589957
2023-09-08,1102.884258043942
2023-09-09,727.9453965802277
2023-09-10,-3428.6127759206875
2023-09-11,3421.576358949942
2023-09-12,-4168.477162032093
2023-09-13,4160.45470002076
2023-09-14,-2.3478499230918715
2023-09-15,-0.8816371994774842
2023-09-16,-697.1623330438999
2023-09-17,692.825725783878
2023-09-18,-1.4106195191641304
2023-09-19,-1.4106195191640323
2023-09-20,-1.4106195191648858
2023-09-21,-1.4106195191642332
2023-09-22,-1.410619519163851
2023-09-23,-1.5396585022534486
2023-09-24,-363.82672012844967
2023-09-25,0.0
2023-09-26,-427.73439728932897
2023-09-27,-2351.4006441403526
2023-09-28,3127.582502609347
2023-09-29,-1.5146025083479344
2023-09-30,-1.4106195191641944
2023-10-01,-771.8880242713549
2023-10-02,-2607.519357501746
2023-10-03,3370.066403003014
2023-10-04,-3156.8687646258018
2023-10-05,2940.6985795639775
2023-10-06,207.4351196052801
2023-10-07,-107.77787473049655
2023-10-08,-4061.028886387573
2023-10-09,4024.720427640272
2023-10-10,131.68832987709087
2023-10-11,-1.4106195191642132
2023-10-12,-1.410619519164334
2023-10-13,-1.4106195191642976
2023-10-14,-1.4106195191643227
2023-10-15,-1.410619519164281
2023-10-16,-1.410619519164068
2023-10-17,-529.4554705283812
2023-10-18,522.7770320560168
2023-10-19,-1.2342920792686645
2023-10-20,-1.4106195191643227
2023-10-21,-453.74795077985266
2023-10-22,-2876.009403292678
2023-10-23,3121.631792413559
2023-10-24,57.08353841274712
2023-10-25,-3541.0196116341594
2023-10-26,504.22182225792244
2023-10-27,-327.4596726066808
2023-10-28,1608.1082357882149
2023-10-29,1860.9646178196217
2023-10-30,-4166.4107744392495
2023-10-31,-4.153456316618531
2023-11-01,4079.1407312550637
2023-11-02,74.66696067743207
2023-11-03,-213.51924030368787
2023-11-04,207.2573099241472
2023-11-05,-3892.5567389977414
2023-11-06,3885.388109541856
2023-11-07,-3.519639003424402
2023-11-08,5.684341886080801e-13
2023-11-09,-6.626225960768579
2023-11-10,5.684341886080801e-13
2023-11-11,1.1368683772161603e-13
