timestamp,se3
2023-01-01 00:00:00,193.80449005454798
2023-01-01 03:00:00,193.12123075738347
2023-01-01 06:00:00,205.66104844652057
2023-01-01 09:00:00,215.50802067036219
2023-01-01 12:00:00,223.58655706624856
2023-01-01 15:00:00,232.58950309947517
2023-01-01 18:00:00,229.93684935754234
2023-01-01 21:00:00,219.00470060291002
2023-01-02 00:00:00,207.59025116792625
2023-01-02 03:00:00,209.3586869958815
2023-01-02 06:00:00,266.43093417080024
2023-01-02 09:00:00,271.2137492509519
2023-01-02 12:00:00,272.8616099088193
2023-01-02 15:00:00,272.09796716492946
2023-01-02 18:00:00,253.20785718449866
2023-01-02 21:00:00,230.2985748678059
2023-01-03 00:00:00,215.38744550027434
2023-01-03 03:00:00,225.5961432343795
2023-01-03 06:00:00,287.00909653246106
2023-01-03 09:00:00,292.07325367615107
2023-01-03 12:00:00,294.0024563975568
2023-01-03 15:00:00,296.6551101394896
2023-01-03 18:00:00,277.9659587758718
2023-01-03 21:00:00,251.8815303135322
2023-01-04 00:00:00,233.63448790690327
2023-01-04 03:00:00,243.0795428971187
2023-01-04 06:00:00,304.21115413166194
2023-01-04 09:00:00,309.9585705725164
2023-01-04 12:00:00,306.38150719324335
2023-01-04 15:00:00,306.421698916606
2023-01-04 18:00:00,284.2358676204404
2023-01-04 21:00:00,257.4279881375736
2023-01-05 00:00:00,237.41250990298943
2023-01-05 03:00:00,242.71781738685513
2023-01-05 06:00:00,299.18718871133456
2023-01-05 09:00:00,300.35274868885057
2023-01-05 12:00:00,296.77568530957745
2023-01-05 15:00:00,292.5957460798651
2023-01-05 18:00:00,275.3534967573016
2023-01-05 21:00:00,249.1083014015115
2023-01-06 00:00:00,232.75026999292567
2023-01-06 03:00:00,233.19237894991446
2023-01-06 06:00:00,252.16287237707053
2023-01-06 09:00:00,261.4069687504729
2023-01-06 12:00:00,261.607927367286
2023-01-06 15:00:00,262.89406251488975
2023-01-06 18:00:00,253.6097744181248
2023-01-06 21:00:00,236.40771681892397
2023-01-07 00:00:00,223.06406466253452
2023-01-07 03:00:00,213.57881794895647
2023-01-07 06:00:00,227.68611284923568
2023-01-07 09:00:00,242.03455808969062
2023-01-07 12:00:00,241.91398291960274
2023-01-07 15:00:00,245.16951251197486
2023-01-07 18:00:00,239.02017883749417
2023-01-07 21:00:00,220.97409504767833
2023-01-08 00:00:00,214.54341930965933
2023-01-08 03:00:00,209.39887871924412
2023-01-08 06:00:00,215.9903213507136
2023-01-08 09:00:00,227.64592112587306
2023-01-08 12:00:00,232.42873620602472
2023-01-08 15:00:00,239.10056228421945
2023-01-08 18:00:00,234.88043133114445
2023-01-08 21:00:00,221.7377377915681
2023-01-09 00:00:00,210.0017545696834
2023-01-09 03:00:00,221.7377377915681
2023-01-09 06:00:00,282.10570628222155
2023-01-09 09:00:00,286.5669875754723
2023-01-09 12:00:00,285.7631531082199
2023-01-09 15:00:00,287.4110137660873
2023-01-09 18:00:00,263.85866387559264
2023-01-09 21:00:00,240.90918983553726
2023-01-10 00:00:00,219.40661783653618
2023-01-10 03:00:00,225.1942260007533
2023-01-10 06:00:00,286.4464124053844
2023-01-10 09:00:00,287.12967170254893
2023-01-10 12:00:00,285.4818110446816
2023-01-10 15:00:00,284.99951036433015
2023-01-10 18:00:00,266.31035900071237
2023-01-10 21:00:00,240.42688915518585
2023-01-11 00:00:00,217.23626477495478
2023-01-11 03:00:00,224.3100080867757
2023-01-11 06:00:00,287.57178065953775
2023-01-11 09:00:00,288.25503995670226
2023-01-11 12:00:00,286.4464124053844
2023-01-11 15:00:00,285.4818110446816
2023-01-11 18:00:00,266.2701672773498
