snapshot,onwind
2023-01-01,31708.919635490252
2023-01-08,548746.3316266548
2023-01-15,540724.0593594238
2023-01-22,369008.665262112
2023-01-29,494754.0831862937
2023-02-05,503359.63319400884
2023-02-12,428872.19590617897
2023-02-19,388371.3844876345
2023-02-26,424716.09680807305
2023-03-05,195489.6922332706
2023-03-12,344211.6247836439
2023-03-19,367834.913366695
2023-03-26,482744.997329914
2023-04-02,351226.425610811
2023-04-09,142214.63841480415
2023-04-16,278373.6139295876
2023-04-23,75559.83610182656
2023-04-30,149607.4961426392
2023-05-07,66308.53180995348
2023-05-14,20068.177055625645
2023-05-21,24386.809251397965
2023-05-28,20879.27795479298
2023-06-04,0.0
2023-06-11,0.0
2023-06-18,25370.99293221648
2023-06-25,77668.46154558175
2023-07-02,110246.25531074718
2023-07-09,74088.83504345542
2023-07-16,95498.31597772181
2023-07-23,10578.664025661918
2023-07-30,8822.991843396348
2023-08-06,72634.5119257666
2023-08-13,272620.94551485055
2023-08-20,178463.34440403324
2023-08-27,174683.52582836128
2023-09-03,129065.89866932426
2023-09-10,143915.46887067487
2023-09-17,234305.52292547782
2023-09-24,281350.8828420287
2023-10-01,273732.78692082025
2023-10-08,292172.5194117339
2023-10-15,330261.98555451253
2023-10-22,382711.07550161396
2023-10-29,503198.98267397
2023-11-05,529935.2220721401
2023-11-12,211791.81999970585
2023-11-19,531614.4208184895
2023-11-26,520260.94770906575
2023-12-03,427665.0170136657
2023-12-10,527441.9804729884
2023-12-17,519505.9705228422
2023-12-24,628223.8075986779
2023-12-31,637250.6276962532
