timestamp,se3
2023-01-01 00:00:00,2810.1651057909457
2023-01-01 03:00:00,2800.2578459820606
2023-01-01 06:00:00,2982.085202474548
2023-01-01 09:00:00,3124.866299720252
2023-01-01 12:00:00,3242.005077460604
2023-01-01 15:00:00,3372.5477949423903
2023-01-01 18:00:00,3334.084315684364
2023-01-01 21:00:00,3175.5681587421955
2023-01-02 00:00:00,3010.058641934931
2023-01-02 03:00:00,3035.700961440282
2023-01-02 06:00:00,3863.248545476604
2023-01-02 09:00:00,3932.5993641388027
2023-01-02 12:00:00,3956.493343677879
2023-01-02 15:00:00,3945.420523891478
2023-01-02 18:00:00,3671.5139291752307
2023-01-02 21:00:00,3339.3293355831856
2023-01-03 00:00:00,3123.1179597539776
2023-01-03 03:00:00,3271.1440768985026
2023-01-03 06:00:00,4161.631899720685
2023-01-03 09:00:00,4235.062178304191
2023-01-03 12:00:00,4263.0356177645735
2023-01-03 15:00:00,4301.499097022599
2023-01-03 18:00:00,4030.506402250142
2023-01-03 21:00:00,3652.282189546217
2023-01-04 00:00:00,3387.7000746500976
2023-01-04 03:00:00,3524.653372008221
2023-01-04 06:00:00,4411.061734909098
2023-01-04 09:00:00,4494.3992733014875
2023-01-04 12:00:00,4442.5318543020285
2023-01-04 15:00:00,4443.114634290787
2023-01-04 18:00:00,4121.420080496386
2023-01-04 21:00:00,3732.7058279948174
2023-01-05 00:00:00,3442.4813935933466
2023-01-05 03:00:00,3519.4083521093994
2023-01-05 06:00:00,4338.214236314351
2023-01-05 09:00:00,4355.114855988332
2023-01-05 12:00:00,4303.247436988873
2023-01-05 15:00:00,4242.638318158043
2023-01-05 18:00:00,3992.6257029808735
2023-01-05 21:00:00,3612.0703703219165
2023-01-06 00:00:00,3374.878914897422
2023-01-06 03:00:00,3381.2894947737595
2023-01-06 06:00:00,3656.3616494675225
2023-01-06 09:00:00,3790.401046881857
2023-01-06 12:00:00,3793.3149468256465
2023-01-06 15:00:00,3811.9639064659013
2023-01-06 18:00:00,3677.34172906281
2023-01-06 21:00:00,3427.9118938743973
2023-01-07 00:00:00,3234.4289376067504
2023-01-07 03:00:00,3096.892860259869
2023-01-07 06:00:00,3301.4486363139176
