snapshot,onwind
2023-01-01,33524.30436728741
2023-01-08,520797.84994416405
2023-01-15,566252.9123967037
2023-01-22,395045.67319305113
2023-01-29,505674.4715823507
2023-02-05,519584.3639230446
2023-02-12,452908.6944128028
2023-02-19,442237.7647878652
2023-02-26,441886.18945825443
2023-03-05,217602.8598058367
2023-03-12,353385.8763231088
2023-03-19,387685.15881280706
2023-03-26,500034.32466473
2023-04-02,373531.49929188594
2023-04-09,157725.59741935777
2023-04-16,310980.2418312157
2023-04-23,98306.13825784408
2023-04-30,190038.52108283679
2023-05-07,106747.16808486106
2023-05-14,48655.267794048144
2023-05-21,50880.92893109846
2023-05-28,39110.9612968821
2023-06-04,13707.830922323774
2023-06-11,7005.176701509837
2023-06-18,50175.77410802247
2023-06-25,99221.88196422922
2023-07-02,135916.30251814474
2023-07-09,97515.5876913001
2023-07-16,142087.73525630965
2023-07-23,11206.892676159643
2023-07-30,32105.331143328425
2023-08-06,78378.35294793802
2023-08-13,283864.8852922886
2023-08-20,197911.39513405375
2023-08-27,200551.90690031616
2023-09-03,152208.55642197904
2023-09-10,190807.32081695038
2023-09-17,274938.19481376396
2023-09-24,300736.10563816124
2023-10-01,315991.01045320067
2023-10-08,311747.04248682095
2023-10-15,348586.5993911402
2023-10-22,404453.44385336083
2023-10-29,513170.5596231814
2023-11-05,535598.5485533624
2023-11-12,233218.31714926663
2023-11-19,539649.2744298109
2023-11-26,532353.4620640817
2023-12-03,438069.30193174595
2023-12-10,532818.8797023655
2023-12-17,557074.2329830746
2023-12-24,625561.8670131577
2023-12-31,625693.6252004501
