snapshot,onwind
2023-01-01,14584.319349808267
2023-01-02,23131.590393797724
2023-01-03,8517.008034691155
2023-01-04,32327.622141498607
2023-01-05,31757.89052804448
2023-01-06,29793.738581759593
2023-01-07,27335.00335082203
2023-01-08,26799.02185647626
2023-01-09,32665.827180433153
2023-01-10,26615.016289117924
2023-01-11,28513.70522625378
2023-01-12,29693.423860917082
2023-01-13,28124.108685092066
2023-01-14,22084.27874214042
2023-01-15,24299.03814033731
2023-01-16,23791.421456196935
2023-01-17,31031.177686282095
2023-01-18,44183.47490482981
2023-01-19,19994.95672147148
2023-01-20,10636.842162818377
2023-01-21,2986.0142700902393
2023-01-22,1711.4573853588595
2023-01-23,20547.275263528765
2023-01-24,31075.809586949817
2023-01-25,31404.04737278133
2023-01-26,30762.492834686032
2023-01-27,12950.20763537012
2023-01-28,24343.95513903559
2023-01-29,23461.744763181683
2023-01-30,21112.88859529317
2023-01-31,25733.95325967223
2023-02-01,26537.031198216322
2023-02-02,12133.910985613587
2023-02-03,34842.28340078615
2023-02-04,10033.041069738872
2023-02-05,32393.21905709495
2023-02-06,11550.360323424899
2023-02-07,28165.018636152337
2023-02-08,29609.174388083935
2023-02-09,24519.6744155887
2023-02-10,22360.677473050207
2023-02-11,12370.330984114291
2023-02-12,19764.338993991863
2023-02-13,14859.151750670004
2023-02-14,14476.228340859187
2023-02-15,24574.91826819629
2023-02-16,28047.934892940473
2023-02-17,28581.724257833786
2023-02-18,16213.35894525186
2023-02-19,16281.067545448484
2023-02-20,16641.221748890726
2023-02-21,8435.854973509357
2023-02-22,19985.55542830694
2023-02-23,26853.78553632671
2023-02-24,27260.83152662723
2023-02-25,18024.206902021862
2023-02-26,14117.706356533057
2023-02-27,10580.397285218789
2023-02-28,10370.398883270314
2023-03-01,15296.881941260912
2023-03-02,9775.275898865013
2023-03-03,10503.919548868384
2023-03-04,7296.378596159124
2023-03-05,5050.415316234248
2023-03-06,2460.430623256331
2023-03-07,30352.696456201415
2023-03-08,19824.58159434186
2023-03-09,18940.960960137887
2023-03-10,16769.156382488163
2023-03-11,9340.816729561813
2023-03-12,15064.619930645575
2023-03-13,31519.486086988734
2023-03-14,19935.515065818392
2023-03-15,8102.846218100265
2023-03-16,13391.303999778607
2023-03-17,27850.131554668078
2023-03-18,13993.672603181596
2023-03-19,10648.122541575432
2023-03-20,31269.644119417648
2023-03-21,8743.31401799617
2023-03-22,27259.056108356068
2023-03-23,22483.926659404115
2023-03-24,26226.381690165013
2023-03-25,19174.001562599886
2023-03-26,28041.741934200592
2023-03-27,11054.820382441416
2023-03-28,9852.670560287763
2023-03-29,22828.59717540855
2023-03-30,26194.967630652845
2023-03-31,24825.038393607167
2023-04-01,4542.6329158473745
2023-04-02,4026.9556959458578
2023-04-03,2704.9180398466024
2023-04-04,2644.3615140571515
2023-04-05,8926.997034394884
2023-04-06,16620.78255663427
2023-04-07,9977.240106625155
2023-04-08,2941.8141358198754
2023-04-09,2064.2655684142037
2023-04-10,5855.532049527779
2023-04-11,15657.77344002103
2023-04-12,9881.706224437767
2023-04-13,18216.135706548503
2023-04-14,15409.109414848483
2023-04-15,8462.301948468077
2023-04-16,2322.0122666116044
2023-04-17,2222.1191134252776
2023-04-18,2047.104155117429
2023-04-19,2094.277558737292
2023-04-20,403.5532314757315
2023-04-21,0.0
2023-04-22,3530.613791597093
2023-04-23,12770.139808264787
2023-04-24,13797.468320498709
2023-04-25,15682.951170321787
2023-04-26,2186.162849686534
2023-04-27,1869.6924745269603
2023-04-28,442.33171577480994
2023-04-29,0.0
2023-04-30,5060.406245526336
2023-05-01,10503.518210958297
2023-05-02,1592.833467877192
2023-05-03,2707.2414736938117
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
