snapshot,battery
2023-01-01,1.8189894035458565e-12
2023-01-08,-133.74299539068636
2023-01-15,-19843.64556166045
2023-01-22,-20600.223935866736
2023-01-29,24802.642257789146
2023-02-05,7867.916024814722
2023-02-12,-33166.842449625365
2023-02-19,-419.0966203939697
2023-02-26,-528.3416376498044
2023-03-05,-520.9246632954346
2023-03-12,-2074.403373301604
2023-03-19,-179.33118695479243
2023-03-26,922.1591665827036
2023-04-02,-3603.153044373141
2023-04-09,-4682.6673723738395
2023-04-16,-856.53399838327
2023-04-23,-3238.0930434476595
2023-04-30,-750.8350630604473
2023-05-07,-609.4327340893697
2023-05-14,-1382.8609639242104
2023-05-21,-913.9674360566714
2023-05-28,-624.0668803454855
2023-06-04,-844.1348624881548
2023-06-11,-607.4324122519547
2023-06-18,-957.8596011123645
2023-06-25,-916.6129894183441
2023-07-02,-862.2675884398432
2023-07-09,-1026.6918006732058
2023-07-16,-1006.2544515733716
2023-07-23,-991.3418451624038
2023-07-30,-804.0725103783279
2023-08-06,2655.8273330124666
2023-08-13,-3388.2690232143505
2023-08-20,-242.67344255024364
2023-08-27,-542.0995281749892
2023-09-03,2834.765835995975
2023-09-10,84.08159124773647
2023-09-17,674.1207876182771
2023-09-24,-771.2881035260525
2023-10-01,-422.63079771175217
2023-10-08,1241.6093348387649
2023-10-15,-845.6124504931777
2023-10-22,9371.576193038472
2023-10-29,29937.92813489151
2023-11-05,-340.6113792002161
2023-11-12,-7421.836442966167
2023-11-19,-608.0420706864215
2023-11-26,-23623.86459665045
2023-12-03,1915.5869777870812
2023-12-10,28168.86831183971
2023-12-17,-206.9302307365324
2023-12-24,-286.1349281056455
2023-12-31,-270.7966193938604
