snapshot,biogas_market
2023-01-01,12000.0
2023-01-08,82500.0
2023-01-15,82500.0
2023-01-22,79563.27440700213
2023-01-29,47732.6711054267
2023-02-05,24000.0
2023-02-12,32472.792635155205
2023-02-19,43500.0
2023-02-26,35866.161494027336
2023-03-05,0.0
2023-03-12,20343.512500003504
2023-03-19,36000.0
2023-03-26,44417.22707181095
2023-04-02,3652.209164998966
2023-04-09,0.0
2023-04-16,0.0
2023-04-23,0.0
2023-04-30,0.0
2023-05-07,0.0
2023-05-14,0.0
2023-05-21,0.0
2023-05-28,0.0
2023-06-04,0.0
2023-06-11,0.0
2023-06-18,0.0
2023-06-25,0.0
2023-07-02,0.0
2023-07-09,0.0
2023-07-16,0.0
2023-07-23,0.0
2023-07-30,0.0
2023-08-06,0.0
2023-08-13,0.0
2023-08-20,0.0
2023-08-27,0.0
2023-09-03,0.0
2023-09-10,0.0
2023-09-17,0.0
2023-09-24,0.0
2023-10-01,0.0
2023-10-08,0.0
2023-10-15,14574.832500005105
2023-10-22,27000.0
2023-10-29,84000.0
2023-11-05,81000.0
2023-11-12,80440.61865780872
2023-11-19,76500.0
2023-11-26,70644.49825159763
2023-12-03,82068.73776297388
2023-12-10,84000.0
2023-12-17,82500.0
2023-12-24,79500.0
2023-12-31,81000.0
