snapshot,battery
2023-01-01,21918.824537104647
2023-01-08,7087.137494013473
2023-01-15,75.18106904179096
2023-01-22,-151.3188907968888
2023-01-29,-6316.212917570241
2023-02-05,-7962.414343109221
2023-02-12,-6624.667997049048
2023-02-19,-9644.77990935191
2023-02-26,1397.927811149404
2023-03-05,3198.171320380107
2023-03-12,-4906.103628089541
2023-03-19,28885.296297629353
2023-03-26,-18121.00652105397
2023-04-02,-6464.97262958492
2023-04-09,1561.7703587684427
2023-04-16,-620.7637140665611
2023-04-23,-6726.125078175433
2023-04-30,-1269.2104904335902
2023-05-07,10477.320963718448
2023-05-14,-1523.9211515796742
2023-05-21,-788.8953991993185
2023-05-28,-808.0802224703566
2023-06-04,1.3381060969732061
2023-06-11,-183.91237854569135
2023-06-18,5453.8174231823705
2023-06-25,-7786.5259731259675
2023-07-02,-7673.883936162485
2023-07-09,6358.517518160737
2023-07-16,9665.421181303383
2023-07-23,-12732.712295990004
2023-07-30,1934.0331981043128
2023-08-06,-2317.9357398871853
2023-08-13,-2194.8054076095123
2023-08-20,896.237993433715
2023-08-27,1981.8144123619336
2023-09-03,4750.264336978523
2023-09-10,-7949.400370966386
2023-09-17,5529.367797338618
2023-09-24,-9913.890562121547
2023-10-01,-427.4489091261785
2023-10-08,6370.520622878996
2023-10-15,-6549.825204491669
2023-10-22,-960.3475201740207
2023-10-29,29757.503984859515
2023-11-05,-24609.0601523395
2023-11-12,24270.627392156806
2023-11-19,-23151.69912237279
2023-11-26,18138.10345110252
2023-12-03,4393.424676785688
2023-12-10,-52.92803864127898
2023-12-17,-135.60781051127697
2023-12-24,-2140.582069746044
2023-12-31,-27413.798357237698
