timestamp,se3
2023-01-01 00:00:00,2325.653880654576
2023-01-01 03:00:00,2317.454769088602
2023-01-01 06:00:00,2467.932581358247
2023-01-01 09:00:00,2586.096248044346
2023-01-01 12:00:00,2683.0386847949826
2023-01-01 15:00:00,2791.074037193702
2023-01-01 18:00:00,2759.2421922905082
2023-01-01 21:00:00,2628.0564072349202
2023-01-02 00:00:00,2491.083014015115
2023-01-02 03:00:00,2512.304243950578
2023-01-02 06:00:00,3197.171210049603
2023-01-02 09:00:00,3254.564991011423
2023-01-02 12:00:00,3274.3393189058306
2023-01-02 15:00:00,3265.1756059791537
2023-01-02 18:00:00,3038.494286213984
2023-01-02 21:00:00,2763.582898413671
2023-01-03 00:00:00,2584.649346003292
2023-01-03 03:00:00,2707.153718812554
2023-01-03 06:00:00,3444.109158389533
2023-01-03 09:00:00,3504.8790441138126
2023-01-03 12:00:00,3528.0294767706814
2023-01-03 15:00:00,3559.861321673875
2023-01-03 18:00:00,3335.591505310462
2023-01-03 21:00:00,3022.5783637623863
2023-01-04 00:00:00,2803.6138548828394
2023-01-04 03:00:00,2916.954514765424
2023-01-04 06:00:00,3650.5338495799433
2023-01-04 09:00:00,3719.5028468701967
2023-01-04 12:00:00,3676.57808631892
2023-01-04 15:00:00,3677.060386999272
2023-01-04 18:00:00,3410.8304114452844
2023-01-04 21:00:00,3089.1358576508833
2023-01-05 00:00:00,2848.950118835873
2023-01-05 03:00:00,2912.613808642261
2023-01-05 06:00:00,3590.2462645360147
2023-01-05 09:00:00,3604.2329842662066
2023-01-05 12:00:00,3561.308223714929
2023-01-05 15:00:00,3511.148952958381
2023-01-05 18:00:00,3304.2419610876195
2023-01-05 21:00:00,2989.299616818138
2023-01-06 00:00:00,2793.0032399151078
2023-01-06 03:00:00,2798.3085473989736
2023-01-06 06:00:00,3025.9544685248466
2023-01-06 09:00:00,3136.8836250056747
2023-01-06 12:00:00,3139.2951284074315
2023-01-06 15:00:00,3154.728750178677
2023-01-06 18:00:00,3043.317293017498
2023-01-06 21:00:00,2836.892601827087
2023-01-07 00:00:00,2676.7687759504147
2023-01-07 03:00:00,2562.9458153874775
2023-01-07 06:00:00,2732.2333541908283
2023-01-07 09:00:00,2904.4146970762877
2023-01-07 12:00:00,2902.967795035233
2023-01-07 15:00:00,2942.0341501436983
2023-01-07 18:00:00,2868.24214604993
2023-01-07 21:00:00,2651.68914057214
2023-01-08 00:00:00,2574.5210317159117
2023-01-08 03:00:00,2512.7865446309293
2023-01-08 06:00:00,2591.8838562085634
2023-01-08 09:00:00,2731.7510535104766
2023-01-08 12:00:00,2789.144834472296
2023-01-08 15:00:00,2869.2067474106334
2023-01-08 18:00:00,2818.5651759737334
2023-01-08 21:00:00,2660.852853498817
2023-01-09 00:00:00,2520.0210548362006
2023-01-09 03:00:00,2660.852853498817
2023-01-09 06:00:00,3385.268475386659
2023-01-09 09:00:00,3438.8038509056673
2023-01-09 12:00:00,3429.1578372986387
2023-01-09 15:00:00,3448.9321651930477
2023-01-09 18:00:00,3166.303966507112
2023-01-09 21:00:00,2890.9102780264475
2023-01-10 00:00:00,2632.8794140384343
2023-01-10 03:00:00,2702.3307120090394
2023-01-10 06:00:00,3437.3569488646126
2023-01-10 09:00:00,3445.5560604305874
2023-01-10 12:00:00,3425.781732536179
2023-01-10 15:00:00,3419.9941243719613
2023-01-10 18:00:00,3195.724308008548
2023-01-10 21:00:00,2885.1226698622304
2023-01-11 00:00:00,2606.8351772994574
2023-01-11 03:00:00,2691.7200970413082
2023-01-11 06:00:00,3450.861367914453
2023-01-11 09:00:00,3459.0604794804267
2023-01-11 12:00:00,3437.3569488646126
2023-01-11 15:00:00,3425.781732536179
2023-01-11 18:00:00,3195.242007328197
2023-01-11 21:00:00,2894.2863827889073
2023-01-12 00:00:00,2626.609505193866
2023-01-12 03:00:00,2725.9634453462595
2023-01-12 06:00:00,3462.436584242887
2023-01-12 09:00:00,3461.4719828821844
2023-01-12 12:00:00,3422.88792845407
2023-01-12 15:00:00,3406.9720060024733
2023-01-12 18:00:00,3142.18893248954
2023-01-12 21:00:00,2863.901439926767
2023-01-13 00:00:00,2577.4148357980202
2023-01-13 03:00:00,2649.7599378507343
