snapshot,battery
2023-01-01,9.094947017729282e-13
2023-01-02,2.2737367544323206e-12
2023-01-03,-21.482200716829766
2023-01-04,9.094947017729282e-13
2023-01-05,1.3642420526593924e-12
2023-01-06,1.3642420526593924e-12
2023-01-07,-15.298821903478824
2023-01-08,4.547473508864641e-13
2023-01-09,9.094947017729282e-13
2023-01-10,-4608.6094984250385
2023-01-11,4588.4733147823135
2023-01-12,-6.2724002376780845
2023-01-13,-5.476155797181946
2023-01-14,-8321.673811607881
2023-01-15,-3525.76919568595
2023-01-16,278.28033275776716
2023-01-17,11488.153147357396
2023-01-18,-8364.541175779974
2023-01-19,8340.371090915034
2023-01-20,-2688.5298637072797
2023-01-21,-8679.551652070058
2023-01-22,-234.81942831707738
2023-01-23,4045.0823512761017
2023-01-24,2463.7584342817413
2023-01-25,4993.684099034669
2023-01-26,-8444.742252877217
2023-01-27,-3161.192505303422
2023-01-28,4390.186380952252
2023-01-29,3569.40440450606
2023-01-30,-7958.7731008714
2023-01-31,7366.49371798047
2023-02-01,-5350.3996239860835
2023-02-02,-1778.6765560872454
2023-02-03,9795.43564861358
2023-02-04,-10223.94321792601
2023-02-05,5397.990536093178
2023-02-06,-5086.279537088755
2023-02-07,521.330269369535
2023-02-08,-675.5288131158568
2023-02-09,2198.5530658350754
2023-02-10,-1453.0530667873077
2023-02-11,-1303.797966539009
2023-02-12,38.26805547725235
2023-02-13,130.4595632540604
2023-02-14,-2.5756759667265214
2023-02-15,509.2831779657813
2023-02-16,3618.4888445175543
2023-02-17,7088.744169660141
2023-02-18,-11662.493222653751
2023-02-19,178.1583191286038
2023-02-20,3501.108292051593
2023-02-21,-3219.5176054414587
2023-02-22,23.305596886545572
2023-02-23,11353.77394414745
2023-02-24,-3648.1205314546473
2023-02-25,-8006.624381632684
2023-02-26,-156.52410335901504
2023-02-27,216.6153822147662
2023-02-28,-101.07885402892134
2023-03-01,-64.95085930115738
2023-03-02,-20.45910129908907
2023-03-03,-258.2884560000882
2023-03-04,-94.89552975662718
2023-03-05,161.50378127992963
2023-03-06,357.3832901086207
2023-03-07,5.255886143691896
2023-03-08,10.740323184777026
2023-03-09,22.660383625431678
2023-03-10,-293.94807827784007
2023-03-11,-295.8603160075818
2023-03-12,83.75402955233653
2023-03-13,11619.442067277556
2023-03-14,-11476.421197746304
2023-03-15,-131.64869522349272
2023-03-16,23.132220196118396
2023-03-17,-256.3299218299139
2023-03-18,2818.155564389549
2023-03-19,-3127.2827420399462
2023-03-20,445.52420100418567
2023-03-21,-111.95463074337795
2023-03-22,6358.102125161267
2023-03-23,-997.3298863949385
2023-03-24,-5062.548907288392
2023-03-25,-685.8360442957194
2023-03-26,249.50221238096174
2023-03-27,349.0170052060662
2023-03-28,-216.0054737107098
2023-03-29,6041.932945333242
2023-03-30,5389.139080347563
2023-03-31,-484.2686881702848
2023-04-01,-11996.833819969617
2023-04-02,88.86965271313807
2023-04-03,90.95953425396169
2023-04-04,-53.212429047644946
2023-04-05,209.32192167504786
2023-04-06,-536.659908911704
2023-04-07,-253.46216578487565
2023-04-08,-366.23503338321825
2023-04-09,-190.66411589948802
2023-04-10,-37.27985914494229
2023-04-11,156.32875482878308
2023-04-12,85.62306562753065
2023-04-13,108.02143704475839
2023-04-14,309.2237973186666
2023-04-15,-887.7494824377527
2023-04-16,-8.636765286079935
2023-04-17,51.54600470687933
2023-04-18,-320.7389812800161
2023-04-19,157.94935218144155
2023-04-20,-131.33570469585516
2023-04-21,-397.15686036599936
2023-04-22,-481.17887622851526
2023-04-23,287.47159548712375
2023-04-24,139.17496916712616
2023-04-25,261.3700327454478
2023-04-26,-148.21466757425742
2023-04-27,-80.68915654125749
2023-04-28,-443.196498384571
2023-04-29,-52.14289586637278
2023-04-30,-59.40480466968074
2023-05-01,10.59048590084899
2023-05-02,115.16677722201553
2023-05-03,-63.553628809472
2023-05-04,132.88545676826652
2023-05-05,-274.32319110980234
2023-05-06,-133.93000462531654
2023-05-07,28.006201497854363
2023-05-08,-4.743154879241956
2023-05-09,-19.082743912691058
2023-05-10,-36.08669525108098
2023-05-11,-122.59135495079818
2023-05-12,-139.6431600326639
2023-05-13,-121.0811133035179
2023-05-14,65.3950535517215
2023-05-15,58.730034100149624
2023-05-16,6.285004003667382
2023-05-17,-25.462518108773793
2023-05-18,-179.2034293252218
2023-05-19,-30.448385035452247
2023-05-20,-96.75854002047436
2023-05-21,5.804554776605983
2023-05-22,103.63223342401034
2023-05-23,-55.823794643078145
2023-05-24,-2.8612391129092885
2023-05-25,-0.6759752500981904
2023-05-26,-148.58109228457988
2023-05-27,-102.2805945639218
2023-05-28,18.491568319408998
2023-05-29,112.8217250382861
2023-05-30,-35.74654911868515
2023-05-31,-64.83231562016522
2023-06-01,21.30441056667496
2023-06-02,-174.20682958759699
2023-06-03,-97.0273696362874
2023-06-04,-5.589446222833885
2023-06-05,-2.606251270055509
2023-06-06,-32.72334457757643
2023-06-07,48.58285128954958
2023-06-08,36.68426626834594
2023-06-09,-183.87550216664363
2023-06-10,-104.09993709412902
2023-06-11,53.93715553208199
2023-06-12,47.87154080209757
2023-06-13,-55.46634006578233
2023-06-14,-29.38673951859937
2023-06-15,-24.879698744946836
2023-06-16,-169.08937806452832
2023-06-17,-73.1492867827119
2023-06-18,33.06589627936455
2023-06-19,42.366364754549295
2023-06-20,-32.951815984981295
2023-06-21,-14.20868916228892
2023-06-22,-170.69613978472353
2023-06-23,-135.5744469754386
2023-06-24,-47.708020683042605
2023-06-25,96.89587284442155
2023-06-26,71.31291408993343
2023-06-27,-8.394160972272402
2023-06-28,-42.55488439107876
2023-06-29,-39.45920849026447
2023-06-30,-157.0487969963824
2023-07-01,-103.42766983984643
2023-07-02,31.11646134777675
2023-07-03,61.03120119311279
2023-07-04,-55.68790235049278
2023-07-05,-31.28064605336658
2023-07-06,-75.69456016233062
2023-07-07,-134.9867663758755
2023-07-08,-73.48943477067269
2023-07-09,21.638341404089033
2023-07-10,13.493613147242286
2023-07-11,-32.603379206265345
2023-07-12,-28.569430331691137
2023-07-13,-64.28340119316226
2023-07-14,-93.0046439981918
2023-07-15,-88.4586112204995
2023-07-16,7.792505456333856
2023-07-17,-23.05148505447505
2023-07-18,-18.379508693620664
2023-07-19,-44.125668942413085
2023-07-20,-56.90532034293119
2023-07-21,-72.00486285029092
2023-07-22,-59.66862113545585
2023-07-23,510.4270445913969
2023-07-24,-519.6504260030842
2023-07-25,-64.88436564296853
2023-07-26,6.804801152298069
2023-07-27,-4.46977312302738
2023-07-28,-86.13334691622549
2023-07-29,-84.93248161834981
2023-07-30,3.7031156389184616
2023-07-31,45.17996140979085
2023-08-01,-22.757107523731747
2023-08-02,0.8474772622480486
2023-08-03,-58.42587033570453
2023-08-04,-59.53444453448924
2023-08-05,-81.95819463595399
2023-08-06,672.8617178923308
2023-08-07,455.14410139097095
2023-08-08,-570.4468992931679
2023-08-09,-23.976192028497735
2023-08-10,-434.0142992183819
2023-08-11,-122.89973457637075
2023-08-12,574.034817744399
2023-08-13,-641.769390372529
2023-08-14,357.9129571018391
2023-08-15,111.90583939350972
2023-08-16,-149.54267031093605
2023-08-17,-218.0748393635222
2023-08-18,3.3475991935438287
2023-08-19,-265.278149787694
2023-08-20,160.01546735564216
2023-08-21,364.24964206270124
2023-08-22,111.0415214544023
2023-08-23,-176.92981692904846
2023-08-24,-189.3693181875592
2023-08-25,13.18461968750762
2023-08-26,-88.57527720613916
2023-08-27,-56.12323831791423
2023-08-28,364.2770179609438
2023-08-29,-130.60408339860783
2023-08-30,244.80517851657942
2023-08-31,509.06573894985104
2023-09-01,-573.6429827011002
2023-09-02,-130.9551913451278
2023-09-03,218.875898969339
2023-09-04,340.2497620149343
2023-09-05,7.206270891265831
2023-09-06,-64.35939438338369
2023-09-07,97.66413866814037
2023-09-08,-387.75005852517324
2023-09-09,-33.237340620135456
2023-09-10,135.7823774862461
2023-09-11,392.95503304370686
2023-09-12,-64.52393621886313
2023-09-13,-18.539784571089285
2023-09-14,-38.55068017894564
2023-09-15,-206.35625934245854
2023-09-16,-275.094517810684
2023-09-17,178.2836716495815
2023-09-18,186.8171799418567
2023-09-19,-26.713351619577224
2023-09-20,-68.32752994881048
2023-09-21,-39.64954518753507
2023-09-22,-232.97534009034666
2023-09-23,-190.98365973074306
2023-09-24,145.0347743247055
2023-09-25,242.589180589845
2023-09-26,-22.994926683568565
2023-09-27,-41.60076266287206
2023-09-28,-39.683635348766984
2023-09-29,-326.9609650695247
2023-09-30,-123.52708076885415
2023-10-01,170.48108120640381
2023-10-02,196.1011792787258
2023-10-03,6181.244577700604
2023-10-04,-6082.264841409803
2023-10-05,118.1444392621263
2023-10-06,-378.35241258337896
2023-10-07,63.10357356109125
2023-10-08,183.12086576421552
2023-10-09,138.70701647596775
2023-10-10,41.35522796018358
2023-10-11,-282.86796080030354
2023-10-12,-1.8284961715112331
2023-10-13,8485.184486850594
2023-10-14,-8884.776296961762
2023-10-15,260.424593557706
2023-10-16,326.95357171888054
2023-10-17,-253.49825652251275
2023-10-18,195.80037733004542
2023-10-19,249.13765538419443
2023-10-20,-530.3298099931474
2023-10-21,10013.571434142315
2023-10-22,-10297.37761784841
2023-10-23,244.74371008490652
2023-10-24,8745.686347341789
2023-10-25,3159.795231037035
2023-10-26,-5.922821667551489
2023-10-27,-11668.888823294203
2023-10-28,6597.168651008628
2023-10-29,5024.499995602134
2023-10-30,-11521.678922466544
2023-10-31,11488.594747694407
2023-11-01,-11325.689672840614
2023-11-02,823.5066951549697
2023-11-03,-1531.4094283930172
2023-11-04,4718.466507055467
2023-11-05,7210.365941484245
2023-11-06,-7.603527389189367
2023-11-07,-9450.630327794766
2023-11-08,-2196.9694713705685
2023-11-09,11587.912039059143
2023-11-10,0.0
2023-11-11,-8144.5708496228435
2023-11-12,7694.508867931313
2023-11-13,-7838.0507800726955
2023-11-14,8231.960210851714
2023-11-15,-808.6875382103881
2023-11-16,793.2846420010374
2023-11-17,-3130.0497239334213
2023-11-18,-8444.831419295138
2023-11-19,9448.795032079146
2023-11-20,-1202.5456429505466
2023-11-21,-2071.4514036569867
2023-11-22,5319.339678197087
2023-11-23,-6.195392464518136
2023-11-24,-7.85101137448919
2023-11-25,-9122.320583049648
2023-11-26,68.59243457335333
2023-11-27,2158.510241559322
2023-11-28,-1281.9777242158711
2023-11-29,6847.25903990304
2023-11-30,-3097.430722974136
2023-12-01,786.9614142662217
2023-12-02,3510.7359019117066
2023-12-03,-7594.860078337803
2023-12-04,7569.831236906051
2023-12-05,-11.595853225041083
