timestamp,se3
2023-01-01 00:00:00,581.413470163644
2023-01-01 03:00:00,579.3636922721505
2023-01-01 06:00:00,616.9831453395617
2023-01-01 09:00:00,646.5240620110865
2023-01-01 12:00:00,670.7596711987457
2023-01-01 15:00:00,697.7685092984256
2023-01-01 18:00:00,689.8105480726271
2023-01-01 21:00:00,657.0141018087301
2023-01-02 00:00:00,622.7707535037788
2023-01-02 03:00:00,628.0760609876445
2023-01-02 06:00:00,799.2928025124007
2023-01-02 09:00:00,813.6412477528557
2023-01-02 12:00:00,818.5848297264577
2023-01-02 15:00:00,816.2939014947884
2023-01-02 18:00:00,759.623571553496
2023-01-02 21:00:00,690.8957246034178
2023-01-03 00:00:00,646.162336500823
2023-01-03 03:00:00,676.7884297031385
2023-01-03 06:00:00,861.0272895973833
2023-01-03 09:00:00,876.2197610284531
2023-01-03 12:00:00,882.0073691926704
2023-01-03 15:00:00,889.9653304184687
2023-01-03 18:00:00,833.8978763276154
2023-01-03 21:00:00,755.6445909405966
2023-01-04 00:00:00,700.9034637207099
2023-01-04 03:00:00,729.238628691356
2023-01-04 06:00:00,912.6334623949858
2023-01-04 09:00:00,929.8757117175492
2023-01-04 12:00:00,919.14452157973
2023-01-04 15:00:00,919.265096749818
2023-01-04 18:00:00,852.7076028613211
2023-01-04 21:00:00,772.2839644127208
2023-01-05 00:00:00,712.2375297089683
2023-01-05 03:00:00,728.1534521605653
2023-01-05 06:00:00,897.5615661340037
2023-01-05 09:00:00,901.0582460665516
2023-01-05 12:00:00,890.3270559287323
2023-01-05 15:00:00,877.7872382395952
2023-01-05 18:00:00,826.0604902719049
2023-01-05 21:00:00,747.3249042045345
2023-01-06 00:00:00,698.2508099787769
2023-01-06 03:00:00,699.5771368497434
2023-01-06 06:00:00,756.4886171312116
2023-01-06 09:00:00,784.2209062514187
2023-01-06 12:00:00,784.8237821018579
2023-01-06 15:00:00,788.6821875446692
2023-01-06 18:00:00,760.8293232543745
2023-01-06 21:00:00,709.2231504567718
2023-01-07 00:00:00,669.1921939876037
2023-01-07 03:00:00,640.7364538468694
2023-01-07 06:00:00,683.0583385477071
2023-01-07 09:00:00,726.1036742690719
2023-01-07 12:00:00,725.7419487588082
2023-01-07 15:00:00,735.5085375359246
2023-01-07 18:00:00,717.0605365124825
2023-01-07 21:00:00,662.922285143035
2023-01-08 00:00:00,643.6302579289779
2023-01-08 03:00:00,628.1966361577323
